,0,1,2,3
7252,40831,,,
7253,1820,,,
7254,22920,,,
7255,25067,,,
7256,56728,,,
7257,47690,,,
7258,15924,,,
7259,58716,,,
7260,47284,,,
7261,19130,,,
7262,49456,,,
7263,9652,,,
7264,1822,,,
7265,30274,,,
7266,32537,,,
7267,8741,,,
7268,49704,,,
7269,1824,,,
7270,20735,,,
7271,5477,,,
7272,1826,,,
7273,40227,,,
7274,7293,,,
7275,59493,,,
7276,1827,,,
7277,1831,,,
7278,48875,,,
7279,2499,,,
7280,2122,,,
7281,2303,,,
7282,26514,,,
7283,1832,,,
7284,26595,,,
7285,1835,,,
7286,1863,,,
7287,19175,,,
7288,28112,,,
7289,1837,,,
7290,24711,,,
7291,3062,,,
7292,15881,,,
7293,55084,,,
7294,27561,,,
7295,32952,,,
7296,4023,,,
7297,1839,,,
7298,17342,,,
7299,1843,,,
7300,27246,,,
7301,33296,,,
7302,23740,,,
7303,56029,,,
7304,1901,,,
7305,8155,,,
7306,1846,,,
7307,28696,,,
7308,47889,,,
7309,10009,,,
7310,4324,,,
7311,4117,,,
7312,1848,,,
7313,4737,,,
7314,6185,,,
7315,49056,,,
7316,1849,,,
7317,9891,,,
7318,2651,,,
7319,30255,,,
7320,12697,,,
7321,1856,,,
7322,14933,,,
7323,59513,,,
7324,5068,,,
7325,39772,,,
7326,2603,,,
7327,1857,,,
7328,5464,,,
7329,13692,,,
7330,2658,,,
7331,2541,,,
7332,26328,,,
7333,1858,,,
7334,11154,,,
7335,32891,,,
7336,41251,,,
7337,8945,,,
7338,1862,,,
7339,49286,,,
7340,47923,,,
7341,7158,,,
7342,1866,,,
7343,18555,,,
7344,23512,,,
7345,13112,,,
7346,28490,,,
7347,45527,,,
7348,13003,,,
7349,3484,,,
7350,4550,,,
7351,19193,,,
7352,1867,,,
7353,50629,,,
7354,11035,,,
7355,21903,,,
7356,42148,,,
7357,26805,,,
7358,4250,,,
7359,25526,,,
7360,1873,,,
7361,4838,,,
7362,36659,,,
7363,14739,,,
7364,10749,,,
7365,16201,,,
7366,1997,,,
7367,48033,,,
7368,33901,,,
7369,2966,,,
7370,1876,,,
7371,6805,,,
7372,46003,,,
7373,34618,34619.0,,
7374,6146,,,
7375,14153,,,
7376,11157,,,
7377,1877,,,
7378,3121,,,
7379,20163,,,
7380,25671,,,
7381,56096,,,
7382,45292,,,
7383,1879,,,
7384,1880,,,
7385,1887,,,
7386,4176,,,
7387,16924,,,
7388,8469,,,
7389,1888,,,
7390,27699,,,
7391,54862,,,
7392,16179,,,
7393,13645,,,
7394,1889,,,
7395,32251,,,
7396,3758,,,
7397,18051,,,
7398,36642,,,
7399,28678,,,
7400,30521,,,
7401,5098,,,
7402,43903,,,
7403,19731,,,
7404,24194,,,
7405,3119,,,
7406,17708,,,
7407,2659,,,
7408,1890,,,
7409,32737,,,
7410,55233,,,
7411,1894,,,
7412,12745,,,
7413,16223,,,
7414,29059,,,
7415,44013,,,
7416,1896,,,
7417,18636,,,
7418,53568,,,
7419,15042,,,
7420,1899,,,
7421,15636,,,
7422,11416,,,
7423,22720,,,
7424,27144,,,
7425,3867,,,
7426,1907,,,
7427,10717,,,
7428,1908,,,
7429,24862,,,
7430,52405,,,
7431,6976,,,
7432,2302,,,
7433,52863,,,
7434,46476,,,
7435,10446,,,
7436,3994,,,
7437,16775,,,
7438,19653,,,
7439,25204,,,
7440,5467,,,
7441,1928,,,
7442,20527,,,
7443,16573,,,
7444,28785,,,
7445,1932,,,
7446,2911,,,
7447,7612,,,
7448,1979,,,
7449,1933,,,
7450,27666,,,
7451,2433,,,
7452,17757,,,
7453,1934,,,
7454,41755,,,
7455,2000,,,
7456,26951,,,
7457,1935,,,
7458,1938,1939.0,,
7459,26500,,,
7460,6305,,,
7461,44561,,,
7462,42622,,,
7463,4110,,,
7464,6750,,,
7465,31332,,,
7466,37260,,,
7467,29710,,,
7468,6194,,,
7469,1941,,,
7470,3272,,,
7471,21017,,,
7472,12733,,,
7473,11147,,,
7474,52018,,,
7475,51198,,,
7476,36138,,,
7477,6828,,,
7478,3352,,,
7479,18326,,,
7480,14111,,,
7481,1943,,,
7482,1944,,,
7483,24725,,,
7484,1946,,,
7485,23172,,,
7486,2776,,,
7487,1949,,,
7488,12458,,,
7489,10439,,,
7490,19912,,,
7491,1950,,,
7492,57440,,,
7493,16328,,,
7494,28711,,,
7495,56063,,,
7496,39916,,,
7497,1953,,,
7498,8677,,,
7499,13714,,,
7500,1956,,,
7501,14005,,,
7502,4047,,,
7503,32281,,,
7504,57367,,,
7505,52450,,,
7506,13474,,,
7507,41411,,,
7508,1962,,,
7509,34190,,,
7510,1963,,,
7511,22353,,,
7512,1968,,,
7513,14276,,,
7514,1971,,,
7515,15769,,,
7516,59655,,,
7517,32648,,,
7518,1973,,,
7519,54831,,,
7520,51486,,,
7521,1974,,,
7522,12122,,,
7523,13814,,,
7524,26338,,,
7525,1975,,,
7526,59207,,,
7527,26900,,,
7528,12813,,,
7529,19585,,,
7530,49221,,,
7531,1976,,,
7532,1977,,,
7533,3921,,,
7534,1978,,,
7535,4890,,,
7536,1980,,,
7537,51251,,,
7538,21765,,,
7539,20786,,,
7540,25475,,,
7541,54638,,,
7542,43809,,,
7543,13228,,,
7544,1982,,,
7545,1985,,,
7546,27997,,,
7547,1986,,,
7548,5188,,,
7549,11331,,,
7550,10804,,,
7551,5672,,,
7552,15738,,,
7553,36431,,,
7554,6549,,,
7555,25393,,,
7556,2542,,,
7557,1987,,,
7558,12831,,,
7559,1992,,,
7560,5967,,,
7561,1993,,,
7562,43021,,,
7563,14627,,,
7564,23994,,,
7565,7210,,,
7566,13884,,,
7567,2307,,,
7568,23226,,,
7569,1996,,,
7570,8058,,,
7571,1998,,,
7572,16255,,,
7573,17125,,,
7574,1999,,,
7575,2103,,,
7576,24496,24497.0,,
7577,40652,,,
7578,4150,,,
7579,3098,,,
7580,2001,,,
7581,10337,,,
7582,2003,,,
7583,46187,,,
7584,6495,,,
7585,10856,,,
7586,2006,,,
7587,23360,,,
7588,10012,,,
7589,58558,,,
7590,39088,,,
7591,3654,,,
7592,37638,,,
7593,33620,,,
7594,6650,,,
7595,19846,,,
7596,34518,,,
7597,3639,,,
7598,14425,,,
7599,7013,,,
7600,6917,,,
7601,27038,,,
7602,50760,,,
7603,36093,,,
7604,12260,,,
7605,23963,,,
7606,7449,,,
7607,17730,,,
7608,18063,,,
7609,42310,,,
7610,3166,,,
7611,6120,,,
7612,7700,,,
7613,51948,,,
7614,2024,,,
7615,49796,,,
7616,4093,,,
7617,25218,,,
7618,32128,,,
7619,2037,,,
7620,2027,,,
7621,59523,,,
7622,57045,,,
7623,2028,,,
7624,13364,,,
7625,30332,,,
7626,2726,,,
7627,2030,,,
7628,24377,,,
7629,20771,,,
7630,2031,,,
7631,24786,,,
7632,31790,,,
7633,5436,,,
7634,20396,,,
7635,2033,,,
7636,58022,,,
7637,6887,,,
7638,4358,,,
7639,2034,,,
7640,37742,,,
7641,21721,,,
7642,24383,,,
7643,6618,,,
7644,28180,,,
7645,8457,,,
7646,2039,,,
7647,31418,,,
7648,2963,,,
7649,2040,,,
7650,2041,,,
7651,23077,,,
7652,9325,,,
7653,5165,,,
7654,3713,,,
7655,26130,,,
7656,32294,,,
7657,5236,,,
7658,2042,,,
7659,22769,,,
7660,2043,,,
7661,10512,,,
7662,2046,,,
7663,12927,,,
7664,12373,,,
7665,2048,,,
7666,16627,,,
7667,26986,,,
7668,9962,,,
7669,28213,,,
7670,41660,,,
7671,6680,,,
7672,50437,,,
7673,10733,,,
7674,2237,,,
7675,2940,,,
7676,20147,,,
7677,2054,,,
7678,39082,,,
7679,2057,,,
7680,6941,,,
7681,56306,,,
7682,4776,,,
7683,2549,,,
7684,2067,,,
7685,22860,,,
7686,30087,,,
7687,6430,,,
7688,23176,,,
7689,24064,,,
7690,58410,,,
7691,8794,,,
7692,2068,,,
7693,45572,45573.0,,
7694,2070,,,
7695,5435,,,
7696,40182,,,
7697,2073,,,
7698,2075,,,
7699,19779,,,
7700,7320,,,
7701,41302,,,
7702,2077,,,
7703,18815,,,
7704,38822,,,
7705,15575,,,
7706,6166,,,
7707,18171,,,
7708,2079,,,
7709,16923,,,
7710,56395,,,
7711,11657,,,
7712,30769,,,
7713,48419,59181.0,,
7714,2080,,,
7715,43432,,,
7716,3937,,,
7717,6099,,,
7718,15557,,,
7719,16583,,,
7720,31686,,,
7721,19948,,,
7722,46011,,,
7723,2081,,,
7724,2082,,,
7725,30961,,,
7726,2084,,,
7727,25222,,,
7728,5938,,,
7729,5444,,,
7730,2085,,,
7731,2086,,,
7732,8568,,,
7733,51991,,,
7734,37864,,,
7735,2088,,,
7736,21486,,,
7737,27580,,,
7738,48467,,,
7739,7248,,,
7740,59063,,,
7741,16985,,,
7742,5622,,,
7743,6247,,,
7744,46222,,,
7745,22930,,,
7746,33243,,,
7747,6602,,,
7748,40207,,,
7749,6929,,,
7750,28589,,,
7751,55961,,,
7752,35228,,,
7753,2089,,,
7754,28265,,,
7755,15550,,,
7756,2091,,,
7757,27748,,,
7758,52108,,,
7759,12151,,,
7760,16873,,,
7761,26898,,,
7762,35574,,,
7763,2092,,,
7764,2660,,,
7765,11641,,,
7766,58649,,,
7767,31764,,,
7768,57597,,,
7769,33984,,,
7770,59221,,,
7771,2093,,,
7772,29939,,,
7773,18228,,,
7774,27395,,,
7775,2096,,,
7776,8065,,,
7777,22357,,,
7778,20122,,,
7779,6890,,,
7780,2097,,,
7781,11681,,,
7782,32859,,,
7783,2100,,,
7784,8765,,,
7785,51994,,,
7786,51255,,,
7787,9568,,,
7788,3192,,,
7789,50475,,,
7790,5773,,,
7791,2102,,,
7792,3454,,,
7793,37431,,,
7794,31753,,,
7795,2105,,,
7796,29954,,,
7797,2107,,,
7798,31409,,,
7799,4379,,,
7800,54374,,,
7801,4860,,,
7802,46690,46803.0,,
7803,3561,,,
7804,2108,,,
7805,18744,,,
7806,13843,,,
7807,7646,,,
7808,44562,44563.0,,
7809,11415,,,
7810,4131,,,
7811,20466,,,
7812,5131,,,
7813,7069,,,
7814,38346,,,
7815,3993,,,
7816,45137,,,
7817,3276,,,
7818,26185,,,
7819,40603,,,
7820,33740,,,
7821,18223,,,
7822,6751,,,
7823,22027,,,
7824,46429,,,
7825,2119,,,
7826,2120,,,
7827,4698,,,
7828,17356,,,
7829,2124,,,
7830,18352,,,
7831,29020,,,
7832,12605,,,
7833,56854,,,
7834,2754,,,
7835,32031,,,
7836,47457,,,
7837,24837,,,
7838,6978,,,
7839,6798,,,
7840,14626,,,
7841,10423,,,
7842,2125,,,
7843,46860,,,
7844,6235,,,
7845,17258,,,
7846,16250,,,
7847,16995,,,
7848,51909,,,
7849,2126,,,
7850,19221,,,
7851,13418,,,
7852,10962,,,
7853,28925,,,
7854,37378,,,
7855,12684,,,
7856,17750,,,
7857,2130,,,
7858,41373,,,
7859,3538,,,
7860,28656,,,
7861,49250,,,
7862,12979,,,
7863,25876,,,
7864,29540,,,
7865,30418,,,
7866,55356,,,
7867,41324,,,
7868,22024,,,
7869,6496,,,
7870,51668,,,
7871,48550,48551.0,,
7872,26000,,,
7873,2131,,,
7874,4048,,,
7875,36529,,,
7876,2132,,,
7877,26973,,,
7878,3681,,,
7879,43158,,,
7880,31860,,,
7881,2135,,,
7882,36705,,,
7883,8015,,,
7884,26675,,,
7885,47392,,,
7886,8462,,,
7887,13738,,,
7888,22385,,,
7889,2138,,,
7890,8436,,,
7891,20569,,,
7892,16289,,,
7893,2141,,,
7894,26658,,,
7895,2143,,,
7896,5908,,,
7897,27313,,,
7898,2145,,,
7899,28833,,,
7900,6262,,,
7901,2150,,,
7902,41702,41866.0,,
7903,19757,,,
7904,2152,,,
7905,39796,,,
7906,6307,,,
7907,2153,,,
7908,43671,,,
7909,2959,,,
7910,24972,,,
7911,36096,,,
7912,4122,,,
7913,10557,,,
7914,2154,57398.0,,
7915,9971,,,
7916,25433,,,
7917,2155,,,
7918,29980,,,
7919,2156,,,
7920,24177,24336.0,,
7921,3768,,,
7922,2157,,,
7923,2729,,,
7924,9704,,,
7925,2159,,,
7926,14423,,,
7927,29610,,,
7928,6774,,,
7929,3831,,,
7930,13334,,,
7931,11390,,,
7932,14622,,,
7933,7386,,,
7934,2161,,,
7935,48730,48764.0,,
7936,25889,,,
7937,34714,,,
7938,4760,,,
7939,23665,,,
7940,2597,,,
7941,25879,,,
7942,11338,,,
7943,9448,,,
7944,2162,,,
7945,19370,,,
7946,2163,,,
7947,17572,,,
7948,40406,,,
7949,2164,,,
7950,41806,,,
7951,36248,,,
7952,10970,,,
7953,8752,,,
7954,22068,,,
7955,55717,,,
7956,10156,,,
7957,3059,,,
7958,54303,,,
7959,44226,,,
7960,8032,,,
7961,2165,,,
7962,23808,,,
7963,2167,,,
7964,18407,,,
7965,13173,,,
7966,21128,,,
7967,11835,,,
7968,8477,,,
7969,2168,,,
7970,6451,,,
7971,30779,,,
7972,2169,,,
7973,19360,,,
7974,23374,,,
7975,15647,,,
7976,2895,,,
7977,34528,,,
7978,27211,,,
7979,55946,,,
7980,13441,,,
7981,26293,,,
7982,2173,,,
7983,17784,,,
7984,11517,,,
7985,2174,,,
7986,6582,,,
7987,4963,,,
7988,3522,,,
7989,55682,,,
7990,44678,,,
7991,40177,,,
7992,2176,,,
7993,4293,,,
7994,15842,,,
7995,57230,,,
7996,32015,,,
7997,2179,,,
7998,16003,,,
7999,2180,,,
8000,9813,,,
8001,52660,,,
8002,2182,,,
8003,14992,,,
8004,7634,,,
8005,2448,,,
8006,14965,,,
8007,39398,,,
8008,2183,,,
8009,30731,,,
8010,11862,,,
8011,11794,,,
8012,20209,,,
8013,6987,,,
8014,56687,,,
8015,40769,,,
8016,28967,,,
8017,2184,,,
8018,43342,,,
8019,2188,,,
8020,39284,,,
8021,7378,,,
8022,44876,,,
8023,3303,,,
8024,2193,,,
8025,2194,,,
8026,2195,,,
8027,16374,,,
8028,2196,,,
8029,4746,,,
8030,16174,,,
8031,31621,,,
8032,31695,,,
8033,3388,,,
8034,33225,,,
8035,2198,,,
8036,39371,,,
8037,24020,58365.0,,
8038,26885,,,
8039,5525,,,
8040,5364,,,
8041,58903,,,
8042,49936,,,
8043,5706,,,
8044,47256,,,
8045,2199,,,
8046,9025,,,
8047,2202,,,
8048,7269,,,
8049,12907,,,
8050,9256,,,
8051,2204,,,
8052,3621,,,
8053,2206,,,
8054,55603,,,
8055,11837,,,
8056,13186,,,
8057,6440,,,
8058,15232,,,
8059,3355,,,
8060,29917,,,
8061,3005,,,
8062,23270,,,
8063,21537,,,
8064,14156,,,
8065,32656,,,
8066,49970,,,
8067,10485,,,
8068,46770,,,
8069,3969,,,
8070,14285,,,
8071,42824,,,
8072,11439,,,
8073,54722,,,
8074,54047,,,
8075,3020,,,
8076,12931,,,
8077,2229,,,
8078,36551,,,
8079,9396,,,
8080,37462,,,
8081,31980,,,
8082,6277,,,
8083,8771,,,
8084,54969,,,
8085,4123,,,
8086,37665,,,
8087,37688,,,
8088,23454,,,
8089,56683,,,
8090,18693,,,
8091,22208,,,
8092,44130,,,
8093,33099,,,
8094,41839,,,
8095,57500,,,
8096,8993,,,
8097,2225,,,
8098,11545,,,
8099,33373,,,
8100,10361,,,
8101,21754,,,
8102,56007,,,
8103,48979,,,
8104,3039,,,
8105,2226,,,
8106,32670,,,
8107,59724,,,
8108,57059,,,
8109,7482,,,
8110,26536,,,
8111,34433,,,
8112,2228,,,
8113,29254,,,
8114,54532,,,
8115,7312,,,
8116,2232,,,
8117,2728,2834.0,,
8118,14076,,,
8119,32517,,,
8120,2233,,,
8121,19308,58194.0,,
8122,6014,,,
8123,43181,,,
8124,3508,,,
8125,31808,,,
8126,29411,,,
8127,2234,,,
8128,34616,,,
8129,19126,,,
8130,38017,,,
8131,12348,,,
8132,53500,,,
8133,46077,,,
8134,7020,,,
8135,9111,,,
8136,2238,,,
8137,2241,,,
8138,40514,,,
8139,6432,,,
8140,23244,,,
8141,2242,,,
8142,2243,,,
8143,17033,,,
8144,23018,,,
8145,26202,,,
8146,53345,,,
8147,2245,,,
8148,7450,,,
8149,7568,,,
8150,59948,,,
8151,2247,,,
8152,35092,,,
8153,4051,,,
8154,2248,,,
8155,2250,,,
8156,54802,,,
8157,2253,,,
8158,41042,,,
8159,2255,,,
8160,5099,,,
8161,4650,,,
8162,2256,,,
8163,2257,,,
8164,38151,,,
8165,14697,,,
8166,2258,,,
8167,9792,,,
8168,11586,,,
8169,18085,,,
8170,8559,,,
8171,2260,,,
8172,3441,,,
8173,7252,,,
8174,2262,,,
8175,17230,,,
8176,52440,,,
8177,14934,,,
8178,2267,,,
8179,30167,,,
8180,38932,,,
8181,9504,,,
8182,2271,,,
8183,2274,,,
8184,3063,,,
8185,2733,,,
8186,4040,,,
8187,34489,,,
8188,6928,,,
8189,2275,,,
8190,2276,,,
8191,21136,,,
8192,2984,,,
8193,57191,,,
8194,14250,,,
8195,28323,,,
8196,2277,,,
8197,5196,,,
8198,2278,,,
8199,2279,,,
8200,40108,,,
8201,2280,,,
8202,6150,,,
8203,26320,,,
8204,47135,,,
8205,2281,,,
8206,24157,,,
8207,14170,,,
8208,6765,,,
8209,6982,,,
8210,49357,,,
8211,39207,,,
8212,4751,,,
8213,19414,,,
8214,2282,,,
8215,38198,,,
8216,15672,,,
8217,5472,,,
8218,2283,,,
8219,42647,,,
8220,30097,,,
8221,42619,,,
8222,36155,,,
8223,5060,,,
8224,38670,38671.0,,
8225,13206,,,
8226,3847,,,
8227,21093,,,
8228,37998,,,
8229,2284,,,
8230,37122,,,
8231,25610,,,
8232,54872,,,
8233,8017,,,
8234,2725,,,
8235,52414,,,
8236,11929,,,
8237,52503,,,
8238,2285,,,
8239,31225,,,
8240,9695,,,
8241,24909,,,
8242,46760,,,
8243,49885,,,
8244,37580,,,
8245,8186,,,
8246,16755,,,
8247,57084,,,
8248,51636,,,
8249,2287,,,
8250,51267,,,
8251,32689,,,
8252,12135,,,
8253,2288,,,
8254,3398,,,
8255,12259,,,
8256,22863,22864.0,,
8257,23677,,,
8258,25866,,,
8259,2289,,,
8260,41400,,,
8261,32503,,,
8262,35947,,,
8263,4038,,,
8264,2290,,,
8265,2291,,,
8266,22040,,,
8267,28159,,,
8268,6590,,,
8269,28021,,,
8270,13540,,,
8271,22892,,,
8272,4492,,,
8273,16663,,,
8274,15237,,,
8275,7883,,,
8276,3185,,,
8277,22073,,,
8278,12597,,,
8279,27557,,,
8280,5712,,,
8281,44160,,,
8282,47919,,,
8283,7316,,,
8284,13119,,,
8285,30869,,,
8286,6302,,,
8287,10961,,,
8288,7277,,,
8289,5283,,,
8290,2296,,,
8291,16658,,,
8292,49532,,,
8293,10433,,,
8294,2297,,,
8295,39066,,,
8296,2298,,,
8297,7410,,,
8298,4991,,,
8299,37347,,,
8300,15446,,,
8301,2301,,,
8302,2299,,,
8303,22724,,,
8304,8136,,,
8305,20465,,,
8306,2471,,,
8307,2300,,,
8308,51893,,,
8309,32645,,,
8310,11927,,,
8311,2360,,,
8312,17980,52293.0,,
8313,54986,,,
8314,2304,,,
8315,14434,,,
8316,23491,,,
8317,59930,,,
8318,21940,,,
8319,48785,,,
8320,18876,,,
8321,2308,,,
8322,40398,40399.0,,
8323,18572,,,
8324,2309,,,
8325,8167,,,
8326,35896,36080.0,,
8327,2310,,,
8328,26821,,,
8329,15493,,,
8330,9486,,,
8331,9192,,,
8332,22570,,,
8333,34500,,,
8334,56421,,,
8335,32426,,,
8336,25645,,,
8337,35801,,,
8338,10498,,,
8339,26704,,,
8340,26899,,,
8341,2858,,,
8342,31805,,,
8343,6416,,,
8344,27725,,,
8345,24118,,,
8346,8897,,,
8347,48170,48212.0,,
8348,27495,,,
8349,27852,,,
8350,15483,,,
8351,3293,,,
8352,7475,,,
8353,21099,,,
8354,31192,,,
8355,38724,,,
8356,34379,,,
8357,29493,,,
8358,3142,,,
8359,37805,,,
8360,11017,,,
8361,56454,,,
8362,6732,,,
8363,29683,,,
8364,6644,,,
8365,50844,,,
8366,12285,,,
8367,2327,,,
8368,36718,,,
8369,7245,,,
8370,39134,,,
8371,5010,,,
8372,3799,,,
8373,2328,,,
8374,2332,,,
8375,2335,,,
8376,19605,,,
8377,22018,,,
8378,2336,,,
8379,2337,,,
8380,25955,,,
8381,8701,,,
8382,2338,,,
8383,4917,,,
8384,35771,,,
8385,12419,,,
8386,2340,,,
8387,7877,,,
8388,2343,,,
8389,2345,,,
8390,31275,,,
8391,6365,,,
8392,3660,,,
8393,2353,,,
8394,52203,,,
8395,33913,,,
8396,3442,,,
8397,4891,,,
8398,10863,,,
8399,53866,,,
8400,2354,,,
8401,2355,,,
8402,7147,,,
8403,58214,,,
8404,11355,,,
8405,35657,,,
8406,2356,,,
8407,2359,,,
8408,24783,,,
8409,44974,,,
8410,2361,,,
8411,10150,,,
8412,2365,,,
8413,10098,,,
8414,2367,,,
8415,29028,,,
8416,3656,,,
8417,38030,,,
8418,2368,,,
8419,2875,,,
8420,27902,,,
8421,5912,,,
8422,20981,,,
8423,2369,,,
8424,29196,,,
8425,4310,,,
8426,30983,,,
8427,54247,,,
8428,11397,,,
8429,51676,,,
8430,2370,,,
8431,17893,,,
8432,8611,,,
8433,3655,,,
8434,2371,,,
8435,8160,,,
8436,10509,,,
8437,3905,,,
8438,24270,,,
8439,2372,,,
8440,54101,,,
8441,2373,,,
8442,59444,,,
8443,4931,,,
8444,22691,,,
8445,2780,,,
8446,2500,2501.0,,
8447,20142,,,
8448,32799,,,
8449,12437,,,
8450,39828,,,
8451,6969,,,
8452,2375,,,
8453,16419,,,
8454,23042,,,
8455,56300,,,
8456,2377,,,
8457,4186,,,
8458,30373,,,
8459,2378,,,
8460,58055,,,
8461,3858,,,
8462,2382,,,
8463,31269,,,
8464,2384,,,
8465,12307,,,
8466,10873,,,
8467,56431,,,
8468,3633,,,
8469,6925,,,
8470,16748,,,
8471,54477,,,
8472,9873,,,
8473,4422,,,
8474,4531,,,
8475,16052,,,
8476,20205,,,
8477,4987,,,
8478,43537,,,
8479,4796,,,
8480,4252,,,
8481,2388,,,
8482,2389,,,
8483,6970,,,
8484,5430,,,
8485,4966,,,
8486,2390,,,
8487,38875,,,
8488,28813,,,
8489,3727,,,
8490,2391,,,
8491,48842,,,
8492,2392,,,
8493,20926,,,
8494,9734,,,
8495,28459,,,
8496,34768,,,
8497,2402,,,
8498,29863,,,
8499,42284,,,
8500,2395,,,
8501,4982,,,
8502,10866,,,
8503,18280,,,
8504,60024,,,
8505,6956,,,
8506,2397,,,
8507,2400,,,
8508,24185,,,
8509,22760,,,
8510,12398,,,
8511,38898,,,
8512,2403,,,
8513,3326,,,
8514,18868,,,
8515,20542,,,
8516,58002,,,
8517,34769,,,
8518,8053,,,
8519,38248,,,
8520,21601,,,
8521,4840,,,
8522,25185,,,
8523,30818,,,
8524,37680,,,
8525,4011,,,
8526,59310,,,
8527,5432,,,
8528,11180,,,
8529,9341,,,
8530,22072,,,
8531,3838,,,
8532,18439,,,
8533,5422,,,
8534,28512,,,
8535,17288,,,
8536,25199,,,
8537,13104,,,
8538,14519,,,
8539,7029,,,
8540,31198,31199.0,,
8541,56099,,,
8542,6458,,,
8543,2428,,,
8544,6450,,,
8545,26269,,,
8546,2429,,,
8547,8132,,,
8548,2432,,,
8549,32107,,,
8550,2435,,,
8551,57862,,,
8552,38515,,,
8553,13369,,,
8554,53306,,,
8555,33330,,,
8556,2436,,,
8557,15705,,,
8558,21414,,,
8559,5943,,,
8560,20636,,,
8561,54342,,,
8562,2437,,,
8563,4189,,,
8564,14371,,,
8565,2979,,,
8566,6814,,,
8567,2438,,,
8568,18128,,,
8569,5596,,,
8570,2439,,,
8571,25606,,,
8572,54768,,,
8573,10058,,,
8574,5116,,,
8575,6735,,,
8576,15083,,,
8577,3720,,,
8578,18296,,,
8579,51418,51439.0,,
8580,4411,,,
8581,42509,,,
8582,35093,,,
8583,6033,,,
8584,45844,,,
8585,15299,,,
8586,14312,,,
8587,2441,,,
8588,10462,,,
8589,9089,,,
8590,3065,,,
8591,6133,,,
8592,24645,,,
8593,24406,,,
8594,52076,,,
8595,2445,,,
8596,3358,,,
8597,4279,,,
8598,27202,,,
8599,5187,,,
8600,59075,,,
8601,2446,,,
8602,3843,,,
8603,50638,,,
8604,36016,,,
8605,2447,,,
8606,3438,,,
8607,2449,,,
8608,41683,,,
8609,25115,,,
8610,2452,,,
8611,33867,,,
8612,2454,,,
8613,45141,,,
8614,16291,,,
8615,30595,,,
8616,42976,,,
8617,19154,,,
8618,3474,,,
8619,11306,,,
8620,2455,,,
8621,10765,,,
8622,3066,,,
8623,50611,,,
8624,13679,,,
8625,38244,,,
8626,12640,,,
8627,2456,57402.0,,
8628,16402,,,
8629,2476,,,
8630,29973,,,
8631,2457,,,
8632,23720,,,
8633,29328,,,
8634,45969,,,
8635,37352,,,
8636,6763,,,
8637,30945,,,
8638,2458,,,
8639,25802,,,
8640,10304,,,
8641,55847,,,
8642,3592,,,
8643,41038,,,
8644,6156,,,
8645,2459,,,
8646,2461,,,
8647,58915,,,
8648,6651,,,
8649,51712,,,
8650,10128,,,
8651,2462,,,
8652,30355,,,
8653,13502,,,
8654,24328,,,
8655,15781,,,
8656,7085,,,
8657,2464,,,
8658,39610,,,
8659,12930,,,
8660,31736,,,
8661,2967,,,
8662,57921,,,
8663,2465,,,
8664,2466,,,
8665,6136,,,
8666,35817,,,
8667,33827,,,
8668,12420,,,
8669,2468,,,
8670,3390,,,
8671,41922,,,
8672,2470,,,
8673,5995,,,
8674,18883,,,
8675,31663,,,
8676,30559,,,
8677,30557,,,
8678,6598,,,
8679,52147,,,
8680,2472,,,
8681,2473,,,
8682,34375,,,
8683,12688,,,
8684,18732,,,
8685,30502,,,
8686,29829,,,
8687,48321,,,
8688,2702,,,
8689,36651,,,
8690,32411,,,
8691,6045,,,
8692,21223,,,
8693,22128,,,
8694,2475,,,
8695,5748,,,
8696,2479,,,
8697,39644,,,
8698,16240,,,
8699,2480,,,
8700,22909,,,
8701,14233,,,
8702,2483,,,
8703,4632,,,
8704,4076,,,
8705,57813,,,
8706,2484,,,
8707,2650,,,
8708,4999,,,
8709,28586,,,
8710,50716,,,
8711,6288,,,
8712,37479,,,
8713,26011,,,
8714,48779,,,
8715,6850,,,
8716,2485,,,
8717,11851,,,
8718,8291,,,
8719,55748,,,
8720,24853,,,
8721,7125,,,
8722,27242,,,
8723,59253,,,
8724,10751,,,
8725,6905,,,
8726,31699,,,
8727,14413,,,
8728,12947,,,
8729,2488,,,
8730,3663,,,
8731,30112,,,
8732,2489,,,
8733,21158,,,
8734,49332,,,
8735,3659,,,
8736,2490,,,
8737,4833,,,
8738,2491,,,
8739,52268,,,
8740,16168,,,
8741,2497,,,
8742,28445,,,
8743,33025,,,
8744,43350,,,
8745,38144,,,
8746,37690,,,
8747,3251,,,
8748,23236,,,
8749,18126,,,
8750,7564,,,
8751,35059,,,
8752,10155,,,
8753,26611,,,
8754,8494,,,
8755,54876,,,
8756,7774,,,
8757,3908,,,
8758,5354,,,
8759,21715,,,
8760,46761,,,
8761,3916,,,
8762,5429,,,
8763,52631,,,
8764,23828,,,
8765,11930,,,
8766,37824,,,
8767,36438,,,
8768,3686,,,
8769,39503,,,
8770,4236,,,
8771,35941,,,
8772,16061,,,
8773,45427,,,
8774,2530,,,
8775,3446,,,
8776,7856,,,
